sampleId	popId	site	country	region	groupLabel	groupAge	flag	shapeA	colorA	latitude	longitude	callset	dataSource	age14C	ageHigh	ageLow	ageAverage	datingSource	coverage	sex	hgMT	gpAvg	ageRaw	clusterId	clusterIBDGlobal	clusterIBDFine	age
HG00137	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00138	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00139	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00140	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00141	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00142	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00143	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00145	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00146	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00148	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00149	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00150	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00151	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00154	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00155	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00157	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00158	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00159	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00160	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00231	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00232	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00233	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00234	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00235	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00236	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00237	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00238	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00239	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00240	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00242	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00243	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00244	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00245	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00246	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00250	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00251	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00252	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00253	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00254	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00255	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00256	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00257	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00258	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00259	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00260	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00261	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00262	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00263	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00264	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00265	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG01334	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG01789	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG01790	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG01791	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG02215	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00171	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00173	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00174	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00176	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00177	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00178	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00179	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00180	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00181	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00182	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00183	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00185	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00186	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00187	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00188	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00189	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00190	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00266	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00267	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00268	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00269	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00271	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00272	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00273	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00274	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00275	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00276	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00277	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00278	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00280	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00281	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00282	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00284	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00285	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00288	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00290	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00304	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00306	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00308	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00309	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00310	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00311	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00313	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00315	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00318	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00319	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00320	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00321	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00323	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00324	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00325	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00326	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00327	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00328	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00329	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00330	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00331	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00332	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00334	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00335	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00336	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00337	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00338	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00339	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00341	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00342	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00343	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00344	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00345	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00346	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00349	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00350	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00351	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00353	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00355	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00356	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00357	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00358	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00360	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00361	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00362	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00364	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00365	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00366	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00367	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00368	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	NA	NA	0
HG00369	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00371	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
HG00372	FIN	NA	Finland	NorthernEurope	FIN	Modern	0	9	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	NA	NA	0
